"id","geom","ID","STREET","REGION","ADDRESS","HOUSE_NAME","COMMUNITY","图斑ID（3+1）","BUILDING_H","x","y"," 0：未关联，1：工业企业，2：小场所，3：机关事业单位，4：其他单位, 5：居民住宅","企业类型数量","其他单位数量","小场所数量","机关事业单位数量","居民房屋数量","街道编码","区域编码","社区编码","是否拆除:0否；1是","sync","企业最高风险等级：0-红色风险(A), 1-橙色风险(B), 2-黄色风险(C), 3-蓝色风险(D)","其他单位最高风险等级：0-红色风险, 1-橙色风险, 2-黄色风险, 3-蓝色风险","商业场所最高风险等级：0-红色风险, 1-橙色风险, 2-黄色风险, 3-蓝色风险","机关事业单位最高风险等级：0-红色风险, 1-橙色风险, 2-黄色风险, 3-蓝色风险","居民住宅最高风险等级：0-红色风险(red), 1-橙色风险(orange), 2-黄色风险(yellow), 3-蓝色风险(green)","房屋类型(单选)（字典：building_type）:1：住宅:2：住宅+底商  3：非住宅","非住宅具体建筑用途（字典：building_purpose），多选，逗号分隔","标准地址id"
942662,"MULTIPOLYGON (((120.59034660200007 31.785393041000077, 120.59030043000007 31.785414554000056, 120.59034672500002 31.78548705000003, 120.59049155800005 31.785419567000076, 120.59044526100001 31.785347072000036, 120.59034660200007 31.785393041000077)))",c683de633ade422999b9cf5af15cbc2a,凤凰镇,张家港,魏庄村19组16号,魏庄村19组16号,魏庄村委会,"3205820158861","7.2",120.590395994,31.7854170609,"",0,0,0,0,0,"320582103","320582","320582103223",,1,,,,,,"1","",
943335,"MULTIPOLYGON (((120.60051748500007 31.754950545000042, 120.60051769300003 31.75498275600006, 120.60059727900011 31.754982381000048, 120.60059616900003 31.754810587000065, 120.60051658400005 31.75481096200008, 120.60051748500007 31.754950545000042)))",edd70cc4efd44a8a1f105911c77c9e5b,凤凰镇,张家港,支山村码头25组,张家港凤凰供销合作社码头肥建部库房1,支山村,"3205820158875","4.5",120.600556931,31.7548966717,"",0,0,0,0,0,"320582103","320582","320582103201",,1,,,,,,"3","35",
880879,"MULTIPOLYGON (((120.63941870800011 31.768285329000037, 120.63943576700001 31.768233015000078, 120.63926279600003 31.76819184900006, 120.63923679000004 31.768271601000038, 120.63940976200001 31.768312769000033, 120.63941870800011 31.768285329000037)))","73419a50ad8c40b79a7b53c77ff748c3",凤凰镇,张家港,凤凰镇凤凰村9组10号,凤凰镇凤凰村9组10号,凤凰村委会,"3205820159184","6.4",120.639336279,31.7682523085,"",0,0,0,0,0,"320582103","320582","320582103200",,1,,,,,,"1","",
880969,"MULTIPOLYGON (((120.64117307000004 31.762332466000032, 120.64120858100011 31.76222912700007, 120.64106549300004 31.76219323500004, 120.64102998200008 31.76229657400006, 120.64117307000004 31.762332466000032)))","2d7c46896fed1acd51ed94c53fa9a3fd",凤凰镇,张家港,凤凰村养老服务站,凤凰村养老服务站房屋,凤凰村委会,"3205820159439","3.2",120.641119282,31.7622628505,"",0,0,0,0,0,"320582103","320582","320582103200",,0,,,,,,"3","25",
942934,"MULTIPOLYGON (((120.48060317200009 31.882726528000035, 120.48060363600007 31.882816004000063, 120.48065481000003 31.882815811000057, 120.48065434500006 31.88272633500003, 120.48060317200009 31.882726528000035)))","032333adec2a4418ace23a44cf872af6",杨舍镇,张家港,章卿村1组32号,章卿村1组32号辅房2,章卿村委会,"3205820164002","3.4",120.480628991,31.8827711696,"",0,0,0,0,0,"320582110","320582","320582110218",,0,,,,,,"1","",
1005377,"MULTIPOLYGON (((120.5409915890001 31.89668408800003, 120.54101309400005 31.89673672500004, 120.54109300900006 31.89671296100005, 120.54107150300001 31.896660324000038, 120.5409915890001 31.89668408800003)))","9ab7eef0f45ee6686d0324f4f8dfe209",杨舍镇,张家港,中兴路,斜桥村四组49号-1,斜桥村委会,"3205820164081","4",120.541042299,31.8966985245,"",0,0,0,0,0,"320582110","320582","320582110211",,0,,,,,,"3","35",
818187,"MULTIPOLYGON (((120.4688732520001 31.882166658000074, 120.46893842200006 31.88218660700005, 120.46896780400004 31.88211672400007, 120.46890263400007 31.882096775000036, 120.4688732520001 31.882166658000074)))",bf3fcd26d0d87fdb505c63bb99fde436,杨舍镇,张家港,章卿村西新12组39号,章卿村西新12组39号辅房,章卿村委会,"3205820164300","3",120.468920528,31.882141691,"",0,0,0,0,0,"320582110","320582","320582110218",,0,,,,,,"1","",
881084,"MULTIPOLYGON (((120.54751593800006 31.900718212000072, 120.5474812760001 31.900615076000065, 120.54743369800008 31.900626713000065, 120.54746726400003 31.900726588000055, 120.54747122900005 31.900738387000047, 120.54751880700007 31.900726750000047, 120.54751593800006 31.900718212000072)))",a2e3018675b0725d767869569bad8565,杨舍镇,张家港,长安路42号,T茅永兴辅房2,田垛里村委会,"3205820164654","3",120.547476253,31.9006767315,"",0,0,0,0,0,"320582110","320582","320582110370",,0,,,,,,"3","35",
1005628,"MULTIPOLYGON (((120.5412683290001 31.89561757200005, 120.54124092000006 31.895575461000078, 120.54113360600002 31.89562630000006, 120.54116824400012 31.895679517000076, 120.54127555800005 31.895628678000037, 120.5412683290001 31.89561757200005)))","4a170d75e34f53a988ff7ca80423a706",杨舍镇,张家港,中兴路,斜桥村四组23号,斜桥村,"3205820165620","4",120.541204582,31.895627489,"",0,0,0,0,0,"320582110","320582","320582110211",,0,,,,,,"1","",
817566,"MULTIPOLYGON (((120.48816892000002 31.873183520000055, 120.4881797700001 31.873258690000057, 120.48831023000002 31.87324497000003, 120.48829938000006 31.873169800000028, 120.48816892000002 31.873183520000055)))",a59707683dd146a3b5579865c5b37582,杨舍镇,张家港,百家桥村9组3号,百家桥村9组3号,百家桥村委会,"3205820167005","7",120.488239575,31.873214245,"",0,0,0,0,0,"320582110","320582","320582110231",,0,,,,,,"1","",
817712,"MULTIPOLYGON (((120.54270895800005 31.88414830200003, 120.5427380110001 31.88421998900003, 120.54286352600002 31.88418295500003, 120.54283447300008 31.884111268000026, 120.54270895800005 31.88414830200003)))","00D210B1EF5A46D5A37AF993BE4CF487",杨舍镇,张家港,杨舍镇横河里村六组32号,杨舍镇横河里村六组32号,横河社区居委会,"3205820167100","9",120.542786242,31.8841656285,"",0,0,0,0,0,"320582110","320582","320582110056",,0,,,,,,"1","",
942768,"MULTIPOLYGON (((120.5580523210001 31.866013898000062, 120.55811979100008 31.86598675500005, 120.55805194900006 31.865863932000025, 120.55798447900008 31.865891074000047, 120.5580523210001 31.866013898000062)))",A6C7B3823D5043EFBDE2A6A6B6AE0806,杨舍镇,张家港,前溪三区45号南侧,前溪三区45号辅房,花园浜,"3205820167142","3",120.558052135,31.8659389148,"",0,0,0,0,0,"320582110","320582","320582110170",,1,,,,,,"1","",
1246023,"MULTIPOLYGON (((121.0839147108 31.6181163434, 121.0839147108 31.6181685147, 121.0839647092 31.6181685147, 121.0839647092 31.6181163434, 121.0839147108 31.6181163434)))","3E381552B3F24527AAD72188EA691C3E",沙溪镇,太仓市,沙溪镇凡山村二组4号,沙溪镇凡山村二组4号-辅房1,凡山村委会,"3205850280734","3.8",121.08393971,31.6181424291,"5",0,0,0,0,3,"320585110","320585","320585110226",,0,,,,,,"3","35",
818140,"MULTIPOLYGON (((120.54306962200008 31.896998659000076, 120.54309142900001 31.897077160000038, 120.54309473500007 31.897089062000077, 120.54320927000003 31.897065905000034, 120.54318415700004 31.896975501000043, 120.54306962200008 31.896998659000076)))","46aca141a0b0425473e64a249077dd81",杨舍镇,张家港,长兴路,三组63号,斜桥村委会,"3205820167699","8",120.543139446,31.8970322817,"",0,0,0,0,0,"320582110","320582","320582110211",,1,,,,,,"1","",
880584,"MULTIPOLYGON (((120.54987463900011 31.867075320000026, 120.54995936800003 31.86705130300004, 120.54991394000001 31.866934582000056, 120.5498292100001 31.866958599000043, 120.54987463900011 31.867075320000026)))","97416584FF2746CCAF4B58D1815FEA92",杨舍镇,张家港,东环路西侧,湾士岸三村1幢,城东社区,"3205820167729","18",120.549894289,31.8670049509,"2",0,0,2,0,0,"320582110","320582","320582110148",,1,,,3,,,"2","",
880684,"MULTIPOLYGON (((120.53317222500004 31.895163916000058, 120.53329934600004 31.895151098000042, 120.53328658600003 31.895058995000056, 120.53315946600003 31.895071813000072, 120.53317222500004 31.895163916000058)))","9137D4E5BCF34915AAB7D4EC63B7B211",杨舍镇,张家港,杨舍镇田垛里村北区五组1号,杨舍镇田垛里村北区五组1号,田垛里村委会,"3205820168423","7",120.533229406,31.8951114556,"",0,0,0,0,0,"320582110","320582","320582110370",,1,,,,,,"1","",
1005336,"MULTIPOLYGON (((120.55531779400008 31.86696911200005, 120.5553795290001 31.866958520000026, 120.55535689100009 31.866862429000037, 120.55528481300007 31.866874796000047, 120.55524116300012 31.86688228500003, 120.55522627300002 31.86688484000007, 120.55524891100004 31.866980931000057, 120.55531779400008 31.86696911200005)))","2cf8c8754bfaae41bc503affab531b93",杨舍镇,张家港,前溪二区45号,前溪2区45号,花园浜,"3205820169228","6",120.555302901,31.8669216799,"",0,0,0,0,0,"320582110","320582","320582110170",,0,,,,,,"1","",
881075,"MULTIPOLYGON (((120.4969844950001 31.87020506300007, 120.49700529000006 31.870294401000024, 120.49714757600009 31.870270282000035, 120.49712678100002 31.870180945000072, 120.4969844950001 31.87020506300007)))","8f4f1a469d4d322e606c102a8fa6d48d",杨舍镇,张家港,杨舍镇义巷路1号,张家港实验小学西校区卫生间,通桥社区,"3205820169321","12",120.497066035,31.8702376728,"",0,0,0,0,0,"320582110","320582","320582110161",,0,,,,,,"3","09",
942796,"MULTIPOLYGON (((120.55605908100006 31.861324246000038, 120.55605737300004 31.86125277900004, 120.55605695200006 31.861235144000034, 120.55590199900007 31.861237841000047, 120.55590412800007 31.861326942000062, 120.55605908100006 31.861324246000038)))",AD4F5F4372274D77908E0AD1A78E0B17,杨舍镇,张家港,前溪巷,前溪巷14号,前溪社区,"3205820169711","9.9",120.55598054,31.8612810433,"",0,0,0,0,0,"320582110","320582","320582110057",,0,,,,,,"1","",
1005340,"MULTIPOLYGON (((120.52294116200005 31.907801602000063, 120.5229028010001 31.907707956000024, 120.52275309900006 31.907752578000043, 120.52279145900002 31.907846224000025, 120.52294116200005 31.907801602000063)))",a32210648f34ed402afc06464dfdac51,杨舍镇,张家港,长兴路34号,长兴路34号厂房15,田垛里村,"3205820170500","3",120.52284713,31.90777709,"",0,0,0,0,0,"320582110","320582","320582110370",,0,,,,,,"3","34",
881277,"MULTIPOLYGON (((120.4894938000001 31.882055953000076, 120.48952763200009 31.882143907000057, 120.48969535800006 31.882096932000024, 120.4896615240001 31.882008979000034, 120.4894938000001 31.882055953000076)))",e29d3f7963af440ca51c1d663321e8bc,杨舍镇,张家港,章卿村3组14号,章卿村3组14号,章卿村委会,"3205820170767","6.6",120.489594578,31.8820764429,"",0,0,0,0,0,"320582110","320582","320582110218",,0,,,,,,"1","",
942504,"MULTIPOLYGON (((120.47468861900006 31.888623903000052, 120.47469143100011 31.888336845000026, 120.47459246900007 31.888344247000077, 120.47457475200008 31.888617547000024, 120.47468861900006 31.888623903000052)))",D2A52968561949BAAF425B4B535E0318,杨舍镇,张家港,新闸路,幸运红木家具,章卿村,"3205820171045","6",120.474637132,31.8884840148,"",0,0,0,0,0,"320582110","320582","320582110218",,0,,,,,,"3","32",
1004910,"MULTIPOLYGON (((120.56214054400004 31.855137381000077, 120.5623277090001 31.855181754000057, 120.5623597010001 31.855083448000073, 120.56217253600005 31.855039075000036, 120.56214054400004 31.855137381000077)))","4C707705FCD5417682871048094784CF",杨舍镇,张家港,南苑东路29幢,南苑东路帝景豪园29幢,景溪社区,"3205820171707","10",120.562250123,31.8551104145,"",0,0,0,0,0,"320582110","320582","320582110171",,0,,,,,,"1","",
791104,"MULTIPOLYGON (((120.78682708470228 31.305005378795272, 120.78682369695616 31.305089039127893, 120.78685771021526 31.305090053563163, 120.786861097062 31.30500639412986, 120.78682708470228 31.305005378795272)))",ae451d3decfc6c2afe205c379b51d9ae,高端制造与国际贸易区,工业园,长阳街12号,长阳街12号14幢,工业园区高端制造与国际贸易区,"3205710017654","3.52",120.786842397,31.3050477167,"",0,0,0,0,0,"320591410","320591","320591410001",,1,,,,,,"3","26",
1001912,"MULTIPOLYGON (((120.44837254700008 31.92597162900006, 120.44828605700002 31.926022239000076, 120.44832745700012 31.92607369800004, 120.4483563870001 31.926109668000038, 120.44844287700005 31.926059059000067, 120.44837254700008 31.92597162900006)))","3ebc3822830317727e0f4fd55105744c",后塍街道,张家港,施家场24号,施家场24号,后塍中心社区,"3205820046512","6.8",120.448364468,31.9260406481,"",0,0,0,0,0,"320582002","320582","320582002001",,0,,,,,,"1","",
1005234,"MULTIPOLYGON (((120.4892953860001 31.867113500000073, 120.48918041200011 31.867124913000055, 120.48916025800008 31.86712691400004, 120.48916699800009 31.867221244000064, 120.48930816300003 31.867207231000066, 120.4892953860001 31.867113500000073)))","2ee01c880facf9ff9af9369489c1bd78",杨舍镇,张家港,百家桥村12组4号,百家桥村12组4号,百家桥村委会,"3205820172459","7",120.489232737,31.8671675646,"",0,0,0,0,0,"320582110","320582","320582110231",,0,,,,,,"1","",
817988,"MULTIPOLYGON (((120.52381958800004 31.854063360000055, 120.52378935000002 31.85393057300007, 120.52361303100008 31.853959823000025, 120.5236432700001 31.854092610000066, 120.52381958800004 31.854063360000055)))",b15681206ac35c778869678514fd288b,杨舍镇,张家港,润园33幢101室,润园,联谊社区,"3205820172631","9",120.52371631,31.8540115914,"",0,0,0,0,0,"320582110","320582","320582110180",,0,,,,,,"1","",
817709,"MULTIPOLYGON (((120.51897747700002 31.87250598600008, 120.51893065900003 31.87239703000006, 120.5187287440001 31.872460211000032, 120.518762433 31.87253861100004, 120.51877556300008 31.87256916700005, 120.51897747700002 31.87250598600008)))","2BDEEE4A3AA945EE956AA60682542AFC",杨舍镇,张家港,万红苑8108,万红苑8108,景巷社区,"3205820172769","12",120.518853111,31.8724830985,"",0,0,0,0,0,"320582110","320582","320582110141",,0,,,,,,"1","",
942736,"MULTIPOLYGON (((120.54639726000005 31.865022965000037, 120.5466923570001 31.865004665000072, 120.54668469900002 31.864914722000037, 120.5463896010001 31.864933020000024, 120.54639726000005 31.865022965000037)))","5F14DECDCB634F37AF06E498DDA91547",杨舍镇,张家港,园林路东侧,湾士岸一村35幢,城东社区,"3205820173104","16",120.546540979,31.864968843,"",0,0,0,0,0,"320582110","320582","320582110148",,0,,,,,,"1","",
881279,"MULTIPOLYGON (((120.53438972200001 31.869947009000043, 120.53438450600004 31.869856929000036, 120.53403926300007 31.869875578000062, 120.53404593800008 31.86996558000004, 120.53438972200001 31.869947009000043)))","942A196E1CE14F5690D2FFC4899D2639",杨舍镇,张家港,云盘路南侧,龙潭新村12幢,城西社区,"3205820173760","12",120.534214855,31.8699112422,"",0,0,0,0,0,"320582110","320582","320582110156",,1,,,,,,"1","",
23254,"MULTIPOLYGON (((120.70875551400002 31.247823762000053, 120.70852944900003 31.247791678000056, 120.70850867000001 31.24790602300004, 120.70873268200012 31.24793814900005, 120.70875551400002 31.247823762000053)))","366f7fb3df092b095e463ce0a52eda43",郭巷街道,吴中区,建发独墅湾,"66幢一1",独墅湖社区居委会,"3205060076364","10",120.708631648,31.2478648263,"",0,0,0,0,0,"320506004","320506","320506004009",,1,,,,,,"1","",
321824,"MULTIPOLYGON (((120.6408426700001 30.869317770000066, 120.6409584700001 30.869317770000066, 120.64095803000009 30.869327250000026, 120.64112777000003 30.86933509000005, 120.64113129000009 30.869258890000026, 120.64110418000007 30.869257640000058, 120.64109913000004 30.86923697000003, 120.64110341000003 30.86923660000008, 120.64106629000003 30.868998180000062, 120.64104160000011 30.86900158000003, 120.64103679800007 30.86898192700005, 120.64104820000011 30.868982000000074, 120.64091852000001 30.868483500000025, 120.64086379000003 30.86847161000003, 120.64086330700002 30.868678310000064, 120.6408426700001 30.869317770000066)))","3325be6646c23d53f926fab7caedd4ea",盛泽镇,吴江区,南环三路1368号,南环三路1368号D077,圣塘村,"3205090079533","4.5",120.640953714,30.8690011535,"",0,0,0,0,0,"320509103","320509","320509103210",,1,,,,,,"3","32",
1625581,"MULTIPOLYGON (((121.00769183331147 31.636706769901537, 121.00781808193904 31.63667503372585, 121.00791922419296 31.636649610790982, 121.00791093334294 31.63662483716655, 121.00790208131605 31.636598396199076, 121.00789926374011 31.636589979444068, 121.00789067521453 31.636564320886748, 121.00787427877503 31.636515348304727, 121.00777885710863 31.63653942495455, 121.00742881308929 31.636627760862552, 121.00747467941301 31.636761202267735, 121.00747472617775 31.636761338964675, 121.00747641330588 31.636760913585363, 121.00769183331147 31.636706769901537)))","9587712b8b9505519bb256efa2030e90",支塘镇,常熟市,支何路16号1幢,常熟市华怡服饰车间1,何市社区居委会,"3205810351353","6",121.007674365,31.636638458,"",0,0,0,0,0,"320581109","320581","320581109006",,0,,,,,,"2","",
881308,"MULTIPOLYGON (((120.60368031400003 31.75895625000004, 120.60381691100008 31.758953244000054, 120.60381503600001 31.758891023000047, 120.60367843900008 31.758894028000043, 120.60368031400003 31.75895625000004)))","3F926DB68CB3466B94B769AD40BBA527",凤凰镇,张家港,支山村9组8号,支山村9组8号.,支山村委会,"3205820156564","6",120.603747675,31.7589236363,"",0,0,0,0,0,"320582103","320582","320582103201",,1,,,,,,"1","",
817746,"MULTIPOLYGON (((120.53470730800007 31.867628298000056, 120.53468344700002 31.86753119900004, 120.53433791400005 31.86759799200007, 120.53436359200009 31.867694740000047, 120.53470730800007 31.867628298000056)))","64965BF63DBE41E98F5471BCA778EB4B",杨舍镇,张家港,西门北村33幢,西门北村33幢,暨阳社区,"3205820174287","9",120.534523054,31.8676130147,"",0,0,0,0,0,"320582110","320582","320582110044",,1,,,,,,"1","",
942707,"MULTIPOLYGON (((120.53796909300002 31.87874554900003, 120.53790637400004 31.878651492000074, 120.53767673100003 31.878762987000073, 120.53778126300006 31.878919749000033, 120.53787312000009 31.878875152000035, 120.53783130800002 31.87881244600004, 120.53796909300002 31.87874554900003)))",A50564246A5A4895BC69E831E8FA5BED,杨舍镇,张家港,杨舍镇通运路351号通运新村62幢,杨舍镇通运路351号通运新村62幢,横河社区居委会,"3205820174427",,120.537819412,31.8787778113,"",0,0,0,0,0,"320582110","320582","320582110056",,1,,,,,,"1","",
943381,"MULTIPOLYGON (((120.55410788400002 31.866312922000077, 120.55419959700009 31.86657189600004, 120.55427040400002 31.866553633000024, 120.55430097500005 31.866639958000064, 120.55441224300012 31.866611259000024, 120.55437250000011 31.86649903700004, 120.55427134800004 31.866525127000045, 120.55418880700006 31.866292050000027, 120.55410788400002 31.866312922000077)))","93898e8e467a60749d36a5aa82a76f3e",杨舍镇,张家港,新市河路360号,城东街道,花园浜,"3205820174432","9",120.554247235,31.8664828774,"",0,0,0,0,0,"320582110","320582","320582110170",,1,,,,,,"3","20",
942776,"MULTIPOLYGON (((120.5167973340001 31.84850205200007, 120.51674064500003 31.848588875000075, 120.5170793750001 31.84875001300003, 120.51713606300007 31.848663190000025, 120.5167973340001 31.84850205200007)))","0C7AEBB9639F499799CF9A27066D584C",杨舍镇,张家港,暨阳湖苑89幢102室,暨阳湖苑89幢102室,联谊社区,"3205820174755",,120.516938354,31.8486260325,"",0,0,0,0,0,"320582110","320582","320582110180",,1,,,,,,"1","",
942862,"MULTIPOLYGON (((120.61518005700009 31.87643845200006, 120.61516283200001 31.87650135100006, 120.61529834900011 31.876528373000042, 120.61531557300009 31.876465475000032, 120.61518005700009 31.87643845200006)))",c0b3a6da4ebd42cc9e6c1576a65df97e,杨舍镇,张家港,黎明村东11组10号,黎明村东11组10号,黎明村委会,"3205820182770","6.8",120.615239203,31.8764834127,"",0,0,0,0,0,"320582110","320582","320582110209",,1,,,,,,"1","",
881183,"MULTIPOLYGON (((120.6143955870001 31.873386982000056, 120.61438759300006 31.87322216700005, 120.61431689800008 31.873224664000077, 120.61431803300002 31.873248063000062, 120.61432489100002 31.873389479000025, 120.6143955870001 31.873386982000056)))","5172ec5a2c3886377b24139de8a4062e",杨舍镇,张家港,东黎路东侧,方舟风机4,黎明村,"3205820182978","3",120.614356242,31.8733058232,"",0,0,0,0,0,"320582110","320582","320582110209",,1,,,,,,"3","32",
880929,"MULTIPOLYGON (((120.6112385560001 31.870740639000076, 120.61113225500003 31.87076737500007, 120.61120449900011 31.870976553000048, 120.61131080100006 31.870949816000063, 120.6112385560001 31.870740639000076)))","0fbff08b7ff471101ac8e82ec1259715",杨舍镇,张家港,黎明村东二组19号,黎明村东二组19号,黎明村委会,"3205820183158","3",120.611221528,31.870858596,"1",1,0,0,0,0,"320582110","320582","320582110209",,1,,,,,,"1","",
943103,"MULTIPOLYGON (((120.60194637100005 31.87978795300006, 120.6019102890001 31.879684955000073, 120.60186066400001 31.879543304000038, 120.60142257000007 31.879655049000064, 120.60180778100005 31.880754629000023, 120.60224588000005 31.880642884000054, 120.60194637100005 31.87978795300006)))",d760a0c7b2e36e5e600877985207df6b,杨舍镇,张家港,华宇路3路,申港锅炉房屋六,东莱村,"3205820183401","12",120.601834224,31.8801489675,"",0,0,0,0,0,"320582110","320582","320582110201",,1,,,,,,"3","32",
880704,"MULTIPOLYGON (((120.60115976200007 31.890018428000076, 120.60124129700012 31.89010947400004, 120.60151715300003 31.88992964600004, 120.6014356180001 31.889838600000076, 120.60115976200007 31.890018428000076)))","5045A7B3B6DF4EEB94B9A9BE992A1B8C",杨舍镇,张家港,东莱中路,东莱中路19幢,东莱社区,"3205820183841","10",120.601338458,31.889974037,"",0,0,0,0,0,"320582110","320582","320582110201",,1,,,,,,"2","",
942842,"MULTIPOLYGON (((120.59655817900011 31.88255159700003, 120.59671029700007 31.88255177800005, 120.59671046100004 31.882451574000072, 120.59655834300008 31.882451393000053, 120.59655817900011 31.88255159700003)))","707f6b6462af192a127b9048e37d403c",杨舍镇,张家港,"3组43号",徐丰村3组43号,徐丰村委会,"3205820184539","7.5",120.59663432,31.8825015855,"",0,0,0,0,0,"320582110","320582","320582110208",,1,,,,,,"1","",
880535,"MULTIPOLYGON (((120.59932499100012 31.880842397000038, 120.59935010700008 31.880840170000056, 120.59934542500002 31.880801741000028, 120.59930489700002 31.880805336000037, 120.59930756100005 31.88082720400007, 120.59930957900008 31.880843764000076, 120.59932499100012 31.880842397000038)))","3e86769fddcf04afc50fd186269b6e74",杨舍镇,张家港,"1组17号",徐丰村1组17号——辅房7,徐丰村委会,"3205820184642","3.5",120.599327502,31.8808227527,"",0,0,0,0,0,"320582110","320582","320582110208",,0,,,,,,"1","",
1005302,"MULTIPOLYGON (((120.59747829000003 31.89080677000004, 120.59748740000009 31.89081727000007, 120.59758696000006 31.89093201000003, 120.59765536000009 31.890888800000027, 120.59770927000011 31.890854750000074, 120.59774162000008 31.890892030000032, 120.5978225 31.89084095000004, 120.59779015000004 31.890803670000025, 120.59776698000007 31.890818300000035, 120.5976859000001 31.890724860000034, 120.59772391000001 31.89070085000003, 120.59766173000003 31.890629190000027, 120.59751210000002 31.890723690000073, 120.59754670000007 31.890763570000047, 120.59747829000003 31.89080677000004)))","2770fc2623632571834acc2e17fd6689",杨舍镇,张家港,杨舍镇徐丰村集萃路9-6号,空房2,徐丰村,"3205820185211","8",120.597635,31.8907903529,"",0,0,0,0,0,"320582110","320582","320582110208",,0,,,,,,"3","32",
942886,"MULTIPOLYGON (((120.60060457600002 31.894855575000065, 120.60070477900001 31.894834771000035, 120.60068399400006 31.894761904000063, 120.60058379100008 31.894782708000037, 120.60060457600002 31.894855575000065)))","221011074fda4ba0996fc372e5a617f3",杨舍镇,张家港,东莱村委会东莱村五组12号,东莱村委会东莱村五组12号.,东莱村委会,"3205820185995","9",120.600644285,31.8948087395,"",0,0,0,0,0,"320582110","320582","320582110201",,0,,,,,,"1","",
817875,"MULTIPOLYGON (((120.60102605700001 31.89423957200006, 120.60103448400002 31.89430294700003, 120.60103879400003 31.894335355000067, 120.60116755500007 31.894322892000048, 120.60115481700007 31.89422710900004, 120.60102605700001 31.89423957200006)))",a3859a16b4844d69893da5e8e97e601e,杨舍镇,张家港,东莱村委会东莱村十四组14号,东莱村委会东莱村十四14号.,东莱村委会,"3205820186007","14",120.601096806,31.8942812321,"",0,0,0,0,0,"320582110","320582","320582110201",,0,,,,,,"1","",
880824,"MULTIPOLYGON (((120.59937539600003 31.897438458000067, 120.5993821830001 31.89746564400008, 120.59939273500004 31.897507913000027, 120.59957878700004 31.89747410800004, 120.59956144700004 31.897404652000034, 120.59937539600003 31.897438458000067)))",ee5310a580eb4526a704040c659a4b6c,杨舍镇,张家港,西闸村第3组2号,西闸村第3组2号辅房,西闸村委会,"3205820186160","3",120.599477092,31.8974562827,"",0,0,0,0,0,"320582110","320582","320582110202",,0,,,,,,"3","32",
817578,"MULTIPOLYGON (((120.62847365100004 31.894103057000052, 120.62846551000007 31.894142312000042, 120.62855733700007 31.894156175000035, 120.62856547900003 31.894116919000055, 120.62847365100004 31.894103057000052)))","7e550eb90c0201aa871356aca9a22200",杨舍镇,张家港,东莱村庆桥南7组22号辅房2,东莱村庆桥南7组22号辅房2..,东莱村委会,"3205820186470","3.4",120.628515494,31.8941296158,"",0,0,0,0,0,"320582110","320582","320582110201",,0,,,,,,"1","",
818120,"MULTIPOLYGON (((120.61267559900011 31.893168262000074, 120.61236514100005 31.893164986000045, 120.61236391200009 31.893249712000056, 120.61267437000004 31.89325298800003, 120.61267559900011 31.893168262000074)))","4d06d8a1c48a1f4cdfcc6ffb0b345282",杨舍镇,张家港,东七公路88号,东莱村委大楼三,东莱村,"3205820187168","14",120.612519756,31.893208987,"",0,0,0,0,0,"320582110","320582","320582110201",,0,,,,,,"3","20",
1004795,"MULTIPOLYGON (((120.61246260900009 31.899796509000055, 120.61250762800012 31.899787512000046, 120.61249367800008 31.899736708000034, 120.61244865900005 31.899745704000054, 120.61246260900009 31.899796509000055)))","7a237882bd0bf5ed73c022cae10f01aa",杨舍镇,张家港,东莱村13组20号,东莱村13组20号,东莱村委会,"3205820187578","7.6",120.612478143,31.8997666083,"",0,0,0,0,0,"320582110","320582","320582110201",,0,,,,,,"1","",
300304,"MULTIPOLYGON (((120.7467994540001 31.23036180200006, 120.74682127500012 31.230399333000037, 120.74687243300002 31.230369590000066, 120.7468506130001 31.230332059000034, 120.7467994540001 31.23036180200006)))","40db1e5609e855fa123ba30be78b2662",甪直镇,吴中区,江湾村委会江田1组江田127号,江湾村委会江田1组江田127号-辅房1,江湾村委会,"3205060098746","3",120.7467994540001,31.23036180200006,"",0,0,0,0,0,"320506101","320506","320506101216","0",0,,,,,,"1","",
1005610,"MULTIPOLYGON (((120.63750629800006 31.898856627000043, 120.63765309500002 31.898839105000036, 120.63763847500002 31.898749964000046, 120.63749167800006 31.898767486000054, 120.63750629800006 31.898856627000043)))","722d51f040c04019a21c8dc2dae20a88",杨舍镇,张家港,杨舍镇东莱村庆东2组19号,杨舍镇东莱村庆东2组19号.,东莱村委会,"3205820190852","9",120.637572387,31.8988032955,"",0,0,0,0,0,"320582110","320582","320582110201",,1,,,,,,"1","",
942807,"MULTIPOLYGON (((120.65771286300003 31.918152320000047, 120.65766174400005 31.918205472000068, 120.65776127000004 31.918275106000067, 120.65781238900001 31.918221954000046, 120.65771286300003 31.918152320000047)))","097522148f8e4b478bd72cc71fad4398",锦丰镇,张家港,西港村委会定丰八组23号,西港村委会定丰八组23号,西港村委会,"3205820191965","6",120.657737067,31.918213713,"",0,0,0,0,0,"320582107","320582","320582107211",,0,,,,,,"1","",
